First Launched,Last Used,Location ID,Location Name,Neighbourhood,City,Region,Latitude,Longitude,,Notes:
1/24/07 11:30,,151,St. Andrews & E 3rd,Lower Lonsdale,North Vancouver,Lower Mainland,49.310684,-123.071173,,
1/8/07 14:00,3/5/10 9:30,150,W 9th & Discovery,West Point Grey,Vancouver,Lower Mainland,49.264599,-123.203361,,
1/1/07 0:00,,292,Dude Chilling Park,Mount Pleasant,Vancouver,Lower Mainland,49.264498,-123.096262,,
12/20/06 12:30,,141,Willow & W 7th,Fairview,Vancouver,Lower Mainland,49.26491,-123.121845,,
11/29/06 2:00,,149,Carolina,Mount Pleasant,Vancouver,Lower Mainland,49.263205,-123.091099,,
11/9/06 5:30,7/28/14 13:00,148,Big Billboard,Downtown Vancouver,Vancouver,Lower Mainland,49.277129,-123.129053,,
11/3/06 10:30,6/21/12 21:00,147,E 46th & Sophia,Sunset,Vancouver,Lower Mainland,49.22835,-123.100085,,
10/30/06 14:00,,146,Lakeview Place,Kensington-Cedar Cottage,Vancouver,Lower Mainland,49.26038,-123.06432,,
10/27/06 18:00,1/21/11 15:00,144,1090 Pacific Boulevard,Downtown Vancouver,Vancouver,Lower Mainland,49.274339,-123.118211,,
9/6/06 9:00,,143,Tea Swamp Park,Mount Pleasant,Vancouver,Lower Mainland,49.256823,-123.098524,,
9/5/06 11:30,,142,W 1st & Yew,Kitsilano,Vancouver,Lower Mainland,49.270776,-123.154112,,
8/1/06 9:00,,140,Granville Island,False Creek,Vancouver,Lower Mainland,49.268438,-123.136953,,
6/29/06 15:30,,139,Alberni Market,West End,Vancouver,Lower Mainland,49.28516,-123.124561,,
6/27/06 11:30,,138,Camelot,West End,Vancouver,Lower Mainland,49.292413,-123.136069,,
6/21/06 15:30,,137,2360 Yew @ W 8th,Kitsilano,Vancouver,Lower Mainland,49.265102,-123.15505,,
6/12/06 14:30,4/19/13 13:00,136,E 10th & Prince Albert,Mount Pleasant,Vancouver,Lower Mainland,49.261713,-123.095766,,
6/9/06 15:00,,135,675 Salsbury,Grandview-Woodland,Vancouver,Lower Mainland,49.278711,-123.068333,,
6/9/06 14:30,9/15/09 13:00,134,Victoria Diversion (OLD),Kensington-Cedar Cottage,Vancouver,Lower Mainland,49.253602,-123.068038,,
6/9/06 10:00,,132,Fraser Hall,East Campus,UBC,Lower Mainland,49.261266,-123.240644,,
6/2/06 19:30,,133,Patterson SkyTrain,Metrotown,Burnaby,Lower Mainland,49.229081,-123.012156,,
5/23/06 8:30,8/11/09 5:00,131,Birch & W 10th,Fairview,Vancouver,Lower Mainland,49.263086,-123.133843,,
5/19/06 16:30,,130,Dunbar & W 5th,Kitsilano,Vancouver,Lower Mainland,49.267625,-123.183736,,
5/12/06 16:00,,129,Lord Strathcona,Strathcona,Vancouver,Lower Mainland,49.280236,-123.092505,,
5/12/06 14:30,9/14/12 18:30,127,Tidal Flats Co-op,Grandview-Woodland,Vancouver,Lower Mainland,49.27484,-123.075875,,
5/11/06 23:30,9/30/13 14:00,128,E 3rd & Semlin,Grandview-Woodland,Vancouver,Lower Mainland,49.267672,-123.063923,,
4/21/06 5:30,,126,W 11th & Trafalgar,Kitsilano,Vancouver,Lower Mainland,49.262206,-123.165156,,
4/20/06 17:00,6/8/09 14:30,125,E 6th & McLean,Grandview-Woodland,Vancouver,Lower Mainland,49.265228,-123.07683,,
4/19/06 10:00,,124,Ontario & King Edward,Riley Park,Vancouver,Lower Mainland,49.249277,-123.104746,,
4/7/06 0:30,11/4/09 14:00,123,Courtenay & W 13th,West Point Grey,Vancouver,Lower Mainland,49.261256,-123.200075,,
1/25/06 11:00,,114,Vancity North Road,Lougheed,Burnaby,Lower Mainland,49.24803,-122.893238,,
1/9/06 11:00,,122,Vine & W 43rd,Kerrisdale,Vancouver,Lower Mainland,49.23234,-123.159335,,
1/6/06 14:00,,121,Dunkirk & W King Edward,Dunbar-Southlands,Vancouver,Lower Mainland,49.249662,-123.183453,,
12/8/05 12:30,,119,WISE Hall,Grandview-Woodland,Vancouver,Lower Mainland,49.277549,-123.066938,,
12/8/05 11:00,5/12/10 14:00,117,West Coast,West End,Vancouver,Lower Mainland,49.290426,-123.138188,,
12/8/05 0:00,,118,Sapperton SkyTrain,Sapperton,New Westminster,Lower Mainland,49.225498,-122.892464,,
12/7/05 21:00,,120,Buena Vista,Kitsilano,Vancouver,Lower Mainland,49.273482,-123.160504,,
11/18/05 17:00,11/14/10 14:00,116,Ash Court,Fairview,Vancouver,Lower Mainland,49.259319,-123.117503,,
11/7/05 20:00,,115,View Court,Mount Pleasant,Vancouver,Lower Mainland,49.26219,-123.105079,,
10/28/05 17:00,9/23/10 16:00,113,West Drive Estates,Grandview-Woodland,Vancouver,Lower Mainland,49.270556,-123.071369,,
10/21/05 4:30,8/27/10 2:30,111,Wall Centre - CAN 3,Downtown Vancouver,Vancouver,Lower Mainland,49.280096,-123.12585,,
10/20/05 22:30,,112,Logan Lane,Hawthorn Place,UBC,Lower Mainland,49.259272,-123.24625,,
10/10/05 12:30,8/27/10 15:00,110,Wall Centre - CAN 2,Downtown Vancouver,Vancouver,Lower Mainland,49.280096,-123.12585,,
10/7/05 10:30,,109,Wall Centre Downtown,Downtown Vancouver,Vancouver,Lower Mainland,49.280096,-123.12585,,
9/6/05 17:30,,106,Picasso,Mount Pleasant,Vancouver,Lower Mainland,49.265452,-123.088953,,
9/2/05 15:00,,107,Garden Park,Grandview-Woodland,Vancouver,Lower Mainland,49.267903,-123.058012,,
9/2/05 11:30,,105,St. Augustine's,Kitsilano,Vancouver,Lower Mainland,49.265053,-123.150387,,
7/28/05 10:30,,108,W 5th & Chesterfield,Lower Lonsdale,North Vancouver,Lower Mainland,49.316535,-123.078864,,
7/4/05 8:30,,104,Avalon,Fairview,Vancouver,Lower Mainland,49.262852,-123.129754,,
6/7/05 14:30,10/6/08 12:00,103,Emery Barnes Park,Downtown Vancouver,Vancouver,Lower Mainland,49.276525,-123.12467,,
6/2/05 14:30,,102,Coal Harbour Community Centre,Coal Harbour,Vancouver,Lower Mainland,49.290097,-123.126193,,
4/21/05 0:30,,101,Windsor & E 11th,Mount Pleasant,Vancouver,Lower Mainland,49.260099,-123.083514,,
4/20/05 15:00,12/17/12 12:00,100,Collingwood & W 16th,Kitsilano,Vancouver,Lower Mainland,49.258133,-123.181943,,
4/12/05 1:00,1/9/17 21:30,98,SFU Cornerstone,SFU,Burnaby,Lower Mainland,49.278246,-122.910969,,
4/11/05 1:30,,99,Nanaimo SkyTrain,Renfrew-Collingwood,Vancouver,Lower Mainland,49.247655,-123.056525,,
3/17/05 15:00,12/2/08 15:00,97,St. Pierre,West End,Vancouver,Lower Mainland,49.282969,-123.140315,,
3/16/05 0:00,,96,Woodward's (Cordova Street),Downtown Vancouver,Vancouver,Lower Mainland,49.283703,-123.107261,,
3/6/05 7:00,,95,Joyce SkyTrain,Renfrew-Collingwood,Vancouver,Lower Mainland,49.238833,-123.033531,,
2/22/05 13:00,,94,W 14th & Hemlock,Fairview,Vancouver,Lower Mainland,49.259276,-123.135193,,
1/9/05 10:30,,93,Toronto Road,East Campus,UBC,Lower Mainland,49.26499,-123.240461,,
12/17/04 15:30,,92,Moberly,False Creek,Vancouver,Lower Mainland,49.266277,-123.11963,,
12/4/04 22:00,,91,Frances & Commercial,Grandview-Woodland,Vancouver,Lower Mainland,49.279439,-123.071004,,
11/26/04 16:30,,90,Balaclava & W 2nd,Kitsilano,Vancouver,Lower Mainland,49.270078,-123.173682,,
11/16/04 20:00,,89,Manitoba & W 16th,Riley Park,Vancouver,Lower Mainland,49.256546,-123.106982,,
10/19/04 14:30,4/8/09 14:30,87,W 15th & Mahon,Central Lonsdale,North Vancouver,Lower Mainland,49.322163,-123.079145,,
9/10/04 8:00,,85,Connaught Park,Kitsilano,Vancouver,Lower Mainland,49.260689,-123.157635,,
8/30/04 5:30,5/11/10 14:30,83,1355 Harwood @ Broughton,West End,Vancouver,Lower Mainland,49.281868,-123.137574,,
8/20/04 23:00,,84,Britannia Field,Grandview-Woodland,Vancouver,Lower Mainland,49.273975,-123.07225,,
8/20/04 22:00,5/12/10 15:00,88,1906 Nelson @ Gilford,West End,Vancouver,Lower Mainland,49.290443,-123.140402,,
8/16/04 23:00,,86,Heather Park,South Cambie,Vancouver,Lower Mainland,49.255295,-123.120982,,
6/29/04 23:30,,82,Edmonds SkyTrain,Edmonds,Burnaby,Lower Mainland,49.212657,-122.958835,,
6/21/04 14:30,9/30/15 15:30,81,W 10th & Tolmie,West Point Grey,Vancouver,Lower Mainland,49.264178,-123.212008,,
6/14/04 18:30,10/21/15 14:00,80,Inverness,Kensington-Cedar Cottage,Vancouver,Lower Mainland,49.250229,-123.079928,,
6/2/04 17:30,2/17/05 15:00,79,Whistler Creek - Beaver Flats,Whistler,Whistler,Squamish-Lillooet,50.097893,-122.991991,,
5/31/04 12:00,11/4/05 15:00,78,Whistler Village,Whistler,Whistler,Squamish-Lillooet,50.117844,-122.956555,,
3/17/04 6:00,,77,Central Plaza,West End,Vancouver,Lower Mainland,49.284401,-123.127459,,
2/23/04 11:00,3/17/10 15:00,76,Yukon & W 22nd,Riley Park,Vancouver,Lower Mainland,49.250734,-123.112707,,
2/16/04 16:30,,75,Franklin,Grandview-Woodland,Vancouver,Lower Mainland,49.282088,-123.057406,,
1/21/04 10:30,8/31/15 13:00,73,Mole Hill - Thurlow Street,West End,Vancouver,Lower Mainland,49.281719,-123.130062,,
1/4/04 22:30,9/9/04 8:00,74,King George SkyTrain (2004),Surrey City Centre,Surrey,Lower Mainland,49.181793,-122.844777,,
12/16/03 13:00,,72,Hampton Place,East Campus,UBC,Lower Mainland,49.258308,-123.23556,,
11/19/03 5:00,9/30/13 14:00,71,Lakewood & E 1st,Grandview-Woodland,Vancouver,Lower Mainland,49.270081,-123.061895,,
11/17/03 13:00,,70,Fairview Village,Fairview,Vancouver,Lower Mainland,49.264503,-123.134637,,
10/28/03 13:30,6/17/09 8:00,69,Blenheim & W 7th,Kitsilano,Vancouver,Lower Mainland,49.267584,-123.177307,,
10/20/03 7:30,,68,E 28th & Prince Edward,Riley Park,Vancouver,Lower Mainland,49.245534,-123.09627,,
9/3/03 15:00,2/21/14 12:00,67,Rodger Burns Green,Central Lonsdale,North Vancouver,Lower Mainland,49.328359,-123.070484,,
8/6/03 11:30,3/18/10 11:30,66,Ridge Theatre,Kitsilano,Vancouver,Lower Mainland,49.25827,-123.153957,,
8/6/03 0:00,,65,Crystal Court,West End,Vancouver,Lower Mainland,49.283051,-123.137989,,
7/15/03 17:30,,64,Renfrew SkyTrain,Renfrew-Collingwood,Vancouver,Lower Mainland,49.259109,-123.044948,,
6/18/03 2:00,,63,22nd Street SkyTrain,Connaught Heights,New Westminster,Lower Mainland,49.200451,-122.94874,,
5/14/03 15:00,1/7/10 23:00,55,Grace Court,West End,Vancouver,Lower Mainland,49.286987,-123.136338,,
5/8/03 18:30,,62,Richards & Smithe,Downtown Vancouver,Vancouver,Lower Mainland,49.279401,-123.118368,,
4/29/03 19:30,,61,Knightsbridge,West End,Vancouver,Lower Mainland,49.29308,-123.136453,,
4/18/03 17:00,,60,1454 Pendrell @ Broughton,West End,Vancouver,Lower Mainland,49.284538,-123.13618,,
4/17/03 19:30,,59,South Granville Park,Fairview,Vancouver,Lower Mainland,49.259071,-123.14233,,
4/12/03 4:00,,58,E 5th & Scotia,Mount Pleasant,Vancouver,Lower Mainland,49.26635,-123.098172,,
3/11/03 23:00,,57,La Contessa,Grandview-Woodland,Vancouver,Lower Mainland,49.267791,-123.074858,,
2/18/03 14:00,,56,The Castings,False Creek,Vancouver,Lower Mainland,49.266706,-123.131124,,
10/11/02 7:30,,54,Yanviriya,Grandview-Woodland,Vancouver,Lower Mainland,49.27994,-123.063629,,
9/30/02 6:30,,52,Prince Albert,Mount Pleasant,Vancouver,Lower Mainland,49.257353,-123.087019,,
2/11/02 17:00,,50,Oceanic-Harwood,West End,Vancouver,Lower Mainland,49.281991,-123.137046,,
12/6/01 21:00,3/16/06 14:00,53,Courtenay,Courtenay,Courtenay,Comox Valley,49.685922,-124.995114,,
11/29/01 2:30,,23,W 17th & Tupper,South Cambie,Vancouver,Lower Mainland,49.256142,-123.116197,,
,3/9/09 12:00,51,Cortes,Cortes Island,Cortes Island,Strathcona,50.076065,-124.954609,,
,,14,Acadia Road,East Campus,UBC,Lower Mainland,49.263642,-123.236175,,
,,43,Metrotown SkyTrain,Metrotown,Burnaby,Lower Mainland,49.225816,-123.004716,,
,,47,Waterfront,Downtown Vancouver,Vancouver,Lower Mainland,49.285728,-123.112525,,
,8/31/09 7:00,2,The Breakers,West End,Vancouver,Lower Mainland,49.289926,-123.142445,,
,,21,Santana,West End,Vancouver,Lower Mainland,49.282481,-123.135719,,
,8/1/08 13:00,32,Tofino,Tofino,Tofino,Alberni-Clayoquot,49.153549,-125.909568,,
,,24,W 12th & Birch,Fairview,Vancouver,Lower Mainland,49.260323,-123.132037,,
,1/9/11 23:30,27,Port Place Mall Ramp,Nanaimo City Centre,Nanaimo,Nanaimo,49.164375,-123.932562,,
,,11,Broughton Towers,West End,Vancouver,Lower Mainland,49.288725,-123.129957,,
,,22,Stephens & W 3rd,Kitsilano,Vancouver,Lower Mainland,49.269704,-123.166146,,
,,4,Main Street SkyTrain,False Creek,Vancouver,Lower Mainland,49.272521,-123.100764,,
,,44,Keefer,Strathcona,Vancouver,Lower Mainland,49.27932,-123.087474,,
,2/8/08 22:00,7,Sutton Gardens,West End,Vancouver,Lower Mainland,49.284592,-123.131612,,
,,16,Balsam,Kitsilano,Vancouver,Lower Mainland,49.268898,-123.159801,,
,,18,Maple Community Garden,Kitsilano,Vancouver,Lower Mainland,49.26627,-123.150347,,
,5/14/13 16:30,36,Lonsdale & 5th,Lower Lonsdale,North Vancouver,Lower Mainland,49.315352,-123.074305,,
,,10,Horizon,West End,Vancouver,Lower Mainland,49.281281,-123.135695,,
,,28,Guardian Angels,West End,Vancouver,Lower Mainland,49.283907,-123.135372,,
,,38,Kits Beach,Kitsilano,Vancouver,Lower Mainland,49.273308,-123.152365,,
,,9,Lily,Grandview-Woodland,Vancouver,Lower Mainland,49.274157,-123.064611,,
,,35,E 19th & Main,Riley Park,Vancouver,Lower Mainland,49.253975,-123.099084,,
,,26,W 13th & Columbia,Mount Pleasant,Vancouver,Lower Mainland,49.259402,-123.109749,,
,,34,Laurel,Fairview,Vancouver,Lower Mainland,49.258486,-123.124292,,
,,20,Victoria Park,Grandview-Woodland,Vancouver,Lower Mainland,49.271698,-123.06768,,
,,39,Drake,West End,Vancouver,Lower Mainland,49.278774,-123.132083,,
,,13,City Hall Surface Lot (10th Ave),Mount Pleasant,Vancouver,Lower Mainland,49.262421,-123.113995,,
,,30,Highbury,West Point Grey,Vancouver,Lower Mainland,49.265594,-123.187614,,
,5/24/11 18:00,41,Trutch & W 10th,Kitsilano,Vancouver,Lower Mainland,49.263103,-123.175878,,
,11/27/11 7:00,48,Quebec & E 7th,Mount Pleasant,Vancouver,Lower Mainland,49.264946,-123.10276,,
,,33,E 6th & Commercial,Grandview-Woodland,Vancouver,Lower Mainland,49.265175,-123.06761,,
,,42,Lyncroft,West End,Vancouver,Lower Mainland,49.286346,-123.13261,,
,9/28/12 10:30,12,IGA,Mount Pleasant,Vancouver,Lower Mainland,49.259271,-123.101247,,
,,29,Stadium SkyTrain,Downtown Vancouver,Vancouver,Lower Mainland,49.28001,-123.111133,,
,,37,Latin Supermarket,Kensington-Cedar Cottage,Vancouver,Lower Mainland,49.258614,-123.072119,,
,4/10/14 11:00,1,Beach,West End,Vancouver,Lower Mainland,49.277329,-123.134412,,
,,3,W 2nd & Cypress,Kitsilano,Vancouver,Lower Mainland,49.269861,-123.148762,,
,,5,Kits House,Kitsilano,Vancouver,Lower Mainland,49.265836,-123.157547,,
,,8,Yaletown/Roundhouse Station,Yaletown,Vancouver,Lower Mainland,49.274488,-123.121801,,
,,17,Westwind,Fairview,Vancouver,Lower Mainland,49.261319,-123.139565,,
,5/1/09 5:00,19,King Charles Court,West End,Vancouver,Lower Mainland,49.289909,-123.134054,,
,,15,E 10th & Commercial,Kensington-Cedar Cottage,Vancouver,Lower Mainland,49.261497,-123.070517,,
,,45,Logan Villa,West End,Vancouver,Lower Mainland,49.286385,-123.128566,,
,,6,Pendrell Plaza,West End,Vancouver,Lower Mainland,49.286651,-123.139235,,
,,25,Virginia Court,West End,Vancouver,Lower Mainland,49.291278,-123.136097,,
,,40,Larch & W 6th,Kitsilano,Vancouver,Lower Mainland,49.266747,-123.162267,,
,2/7/13 12:00,46,W 8th & Bayswater,Kitsilano,Vancouver,Lower Mainland,49.264964,-123.170506,,
,,49,W 10th & Burrard,Fairview,Vancouver,Lower Mainland,49.262688,-123.144485,,
,,31,1080 Barclay @ Thurlow,West End,Vancouver,Lower Mainland,49.282738,-123.126886,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,